0.032000	-7000.000001	0.000000	0.000000	3999.974400	5000.019201
0.064000	-7000.000001	0.000000	0.000000	3999.948799	5000.038401
0.096000	-7000.000003	0.000000	0.000000	3999.923198	5000.057603
0.128000	-7000.000004	0.000000	0.000000	3999.897597	5000.076804
0.160000	-7000.000006	0.000000	0.000000	3999.871995	5000.096006
0.192000	-7000.000009	0.000000	0.000000	3999.846393	5000.115208
0.224000	-7000.000012	0.000000	0.000000	3999.820791	5000.134411
0.256000	-7000.000015	0.000000	0.000000	3999.795189	5000.153614
0.288000	-7000.000018	0.000000	0.000000	3999.769586	5000.172817
0.320000	-7000.000022	0.000000	0.000000	3999.743984	5000.192020
0.352000	-7000.000026	0.000000	0.000000	3999.718380	5000.211224
0.384000	-7000.000031	0.000000	0.000000	3999.692777	5000.230429
0.416000	-7000.000036	0.000000	0.000000	3999.667173	5000.249633
0.448000	-7000.000041	0.000000	0.000000	3999.641569	5000.268838
0.480000	-7000.000047	0.000000	0.000000	3999.615965	5000.288044
0.512000	-7000.000053	0.000000	0.000000	3999.590361	5000.307249
0.544000	-7000.000059	0.000000	0.000000	3999.564756	5000.326455
0.576000	-7000.000066	0.000000	0.000000	3999.539151	5000.345661
0.608000	-7000.000073	0.000000	0.000000	3999.513546	5000.364868
0.640000	-7000.000080	0.000000	0.000000	3999.487940	5000.384075
0.672000	-7000.000088	0.000000	0.000000	3999.462334	5000.403282
0.704000	-7000.000097	0.000000	0.000000	3999.436728	5000.422490
0.736000	-7000.000105	0.000000	0.000000	3999.411121	5000.441698
0.768000	-7000.000114	0.000000	0.000000	3999.385515	5000.460907
0.800000	-7000.000123	0.000000	0.000000	3999.359908	5000.480115
0.832000	-7000.000133	0.000000	0.000000	3999.334301	5000.499324
0.864000	-7000.000143	0.000000	0.000000	3999.308693	5000.518534
0.896000	-7000.000154	0.000000	0.000000	3999.283085	5000.537743
0.928000	-7000.000164	0.000000	0.000000	3999.257477	5000.556953
0.960000	-7000.000176	0.000000	0.000000	3999.231869	5000.576164
0.992000	-7000.000187	0.000000	0.000000	3999.206260	5000.595375
1.024000	-7000.000199	0.000000	0.000000	3999.180651	5000.614586
1.056000	-7000.000211	0.000000	0.000000	3999.155042	5000.633797
1.088000	-7000.000224	0.000000	0.000000	3999.129433	5000.653009
1.120000	-7000.000237	0.000000	0.000000	3999.103823	5000.672221
1.152000	-7000.000250	0.000000	0.000000	3999.078213	5000.691434
1.184000	-7000.000264	0.000000	0.000000	3999.052603	5000.710646
1.216000	-7000.000278	0.000000	0.000000	3999.026992	5000.729859
1.248000	-7000.000292	0.000000	0.000000	3999.001382	5000.749073
1.280000	-7000.000307	0.000000	0.000000	3998.975771	5000.768287
1.312000	-7000.000322	0.000000	0.000000	3998.950159	5000.787501
1.344000	-7000.000338	0.000000	0.000000	3998.924548	5000.806715
1.376000	-7000.000354	0.000000	0.000000	3998.898936	5000.825930
1.408000	-7000.000370	0.000000	0.000000	3998.873324	5000.845146
1.440000	-7000.000387	0.000000	0.000000	3998.847711	5000.864361
1.472000	-7000.000404	0.000000	0.000000	3998.822099	5000.883577
1.504000	-7000.000421	0.000000	0.000000	3998.796486	5000.902793
1.536000	-7000.000439	0.000000	0.000000	3998.770872	5000.922010
1.568000	-7000.000457	0.000000	0.000000	3998.745259	5000.941227
1.600000	-7000.000475	0.000000	0.000000	3998.719645	5000.960444
1.632000	-7000.000494	0.000000	0.000000	3998.694031	5000.979661
1.664000	-7000.000514	0.000000	0.000000	3998.668417	5000.998879
1.696000	-7000.000533	0.000000	0.000000	3998.642802	5001.018098
1.728000	-7000.000553	0.000000	0.000000	3998.617187	5001.037316
1.760000	-7000.000573	0.000000	0.000000	3998.591572	5001.056535
1.792000	-7000.000594	0.000000	0.000000	3998.565957	5001.075754
1.824000	-7000.000615	0.000000	0.000000	3998.540341	5001.094974
1.856000	-7000.000636	0.000000	0.000000	3998.514725	5001.114194
1.888000	-7000.000658	0.000000	0.000000	3998.489109	5001.133414
1.920000	-7000.000680	0.000000	0.000000	3998.463492	5001.152635
1.952000	-7000.000703	0.000000	0.000000	3998.437875	5001.171856
1.984000	-7000.000726	0.000000	0.000000	3998.412258	5001.191077
2.016000	-7000.000749	0.000000	0.000000	3998.386641	5001.210299
2.048000	-7000.000772	0.000000	0.000001	3998.361023	5001.229521
2.080000	-7000.000796	0.000000	0.000001	3998.335405	5001.248743
2.112000	-7000.000821	0.000000	0.000001	3998.309787	5001.267966
2.144000	-7000.000845	0.000000	0.000001	3998.284169	5001.287189
2.176000	-7000.000870	0.000000	0.000001	3998.258550	5001.306413
2.208000	-7000.000896	0.000000	0.000001	3998.232931	5001.325636
2.240000	-7000.000922	0.000000	0.000001	3998.207312	5001.344860
2.272000	-7000.000948	0.000000	0.000001	3998.181692	5001.364085
2.304000	-7000.000974	0.000000	0.000001	3998.156073	5001.383310
2.336000	-7000.001001	0.000000	0.000001	3998.130453	5001.402535
2.368000	-7000.001028	0.000000	0.000001	3998.104832	5001.421760
2.400000	-7000.001056	0.000000	0.000001	3998.079212	5001.440986
2.432000	-7000.001084	0.000000	0.000001	3998.053591	5001.460212
2.464000	-7000.001112	0.000000	0.000001	3998.027970	5001.479438
2.496000	-7000.001141	0.000000	0.000001	3998.002348	5001.498665
2.528000	-7000.001170	0.000000	0.000001	3997.976726	5001.517892
2.560000	-7000.001200	0.000000	0.000001	3997.951104	5001.537120
2.592000	-7000.001229	0.000000	0.000001	3997.925482	5001.556348
2.624000	-7000.001260	0.000000	0.000001	3997.899860	5001.575576
2.656000	-7000.001290	0.000000	0.000001	3997.874237	5001.594804
2.688000	-7000.001321	0.000000	0.000001	3997.848614	5001.614033
2.720000	-7000.001352	0.000000	0.000001	3997.822990	5001.633262
2.752000	-7000.001384	0.000000	0.000001	3997.797367	5001.652492
2.784000	-7000.001416	0.000000	0.000001	3997.771743	5001.671722
2.816000	-7000.001448	0.000000	0.000001	3997.746119	5001.690952
2.848000	-7000.001481	0.000000	0.000001	3997.720494	5001.710183
2.880000	-7000.001514	0.000000	0.000001	3997.694870	5001.729414
2.912000	-7000.001548	0.000000	0.000001	3997.669245	5001.748645
2.944000	-7000.001582	0.000000	0.000001	3997.643619	5001.767876
2.976000	-7000.001616	0.000000	0.000001	3997.617994	5001.787108
3.008000	-7000.001650	0.000000	0.000001	3997.592368	5001.806341
3.040000	-7000.001685	0.000000	0.000001	3997.566742	5001.825573
3.072000	-7000.001720	0.000000	0.000001	3997.541116	5001.844806
3.104000	-7000.001756	0.000000	0.000001	3997.515489	5001.864039
3.136000	-7000.001792	0.000000	0.000001	3997.489862	5001.883273
3.168000	-7000.001829	0.000000	0.000001	3997.464235	5001.902507
3.200000	-7000.001865	0.000000	0.000001	3997.438608	5001.921741
3.232000	-7000.001902	0.000001	0.000001	3997.412980	5001.940976
3.264000	-7000.001940	0.000001	0.000001	3997.387352	5001.960211
3.296000	-7000.001978	0.000001	0.000001	3997.361724	5001.979446
3.328000	-7000.002016	0.000001	0.000001	3997.336095	5001.998682
3.360000	-7000.002055	0.000001	0.000001	3997.310466	5002.017918
3.392000	-7000.002094	0.000001	0.000001	3997.284837	5002.037154
3.424000	-7000.002133	0.000001	0.000001	3997.259208	5002.056391
3.456000	-7000.002173	0.000001	0.000001	3997.233578	5002.075628
3.488000	-7000.002213	0.000001	0.000001	3997.207948	5002.094866
3.520000	-7000.002253	0.000001	0.000002	3997.182318	5002.114103
3.552000	-7000.002294	0.000001	0.000002	3997.156688	5002.133341
3.584000	-7000.002335	0.000001	0.000002	3997.131057	5002.152580
3.616000	-7000.002376	0.000001	0.000002	3997.105426	5002.171819
3.648000	-7000.002418	0.000001	0.000002	3997.079795	5002.191058
3.680000	-7000.002461	0.000001	0.000002	3997.054163	5002.210297
3.712000	-7000.002503	0.000001	0.000002	3997.028532	5002.229537
3.744000	-7000.002546	0.000001	0.000002	3997.002899	5002.248777
3.776000	-7000.002590	0.000001	0.000002	3996.977267	5002.268018
3.808000	-7000.002633	0.000001	0.000002	3996.951634	5002.287258
3.840000	-7000.002677	0.000001	0.000002	3996.926002	5002.306499
3.872000	-7000.002722	0.000001	0.000002	3996.900368	5002.325741
